Name: Измерение номер 20
-----------------------------------------
Date: 01.05.2022 22-09-14 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:
Финальное тестовое измерения для работы с мнохроматором
-----------------------------------------
Measure:
Wave, нм    ,Amperage
21752       ,87          
21753       ,77          
21754       ,55          
21755       ,29          
21756       ,79          
21757       ,60          
21758       ,75          
21759       ,57          
21760       ,74          
21761       ,38          
21762       ,55          
21763       ,70          
21764       ,54          
21765       ,87          
21766       ,98          
21767       ,23          
21768       ,80          
21769       ,70          
21770       ,19          
21771       ,90          
21772       ,92          
21773       ,94          
21774       ,57          
21775       ,36          
21776       ,22          
21777       ,16          
21778       ,45          
21779       ,31          
21780       ,95          
21781       ,21          
21782       ,54          
21783       ,22          
21784       ,56          
21785       ,36          
21786       ,81          
21787       ,35          
21788       ,94          
21789       ,61          
21790       ,80          
21791       ,85          
21792       ,96          
21793       ,46          
21794       ,20          
21795       ,55          
21796       ,98          
21797       ,72          
21798       ,96          
21799       ,52          
21800       ,30          
21801       ,79          
21802       ,42          
21803       ,83          
21804       ,83          
21805       ,61          
21806       ,98          
21807       ,93          
21808       ,29          
21809       ,29          
21810       ,16          
21811       ,72          
21812       ,25          
21813       ,53          
21814       ,62          
21815       ,62          
21816       ,84          
21817       ,43          
21818       ,24          
21819       ,27          
21820       ,16          
21821       ,73          
21822       ,28          
21823       ,29          
21824       ,90          
21825       ,34          
21826       ,94          
21827       ,56          
21828       ,83          
21829       ,11          
21830       ,37          
21831       ,49          
21832       ,20          
21833       ,92          
21834       ,11          
21835       ,25          
21836       ,79          
21837       ,71          
21838       ,39          
21839       ,94          
21840       ,37          
21841       ,88          
21842       ,15          
21843       ,75          
21844       ,54          
21845       ,17          
21846       ,70          
21847       ,53          
21848       ,83          
21849       ,57          
21850       ,71          
21851       ,65          
21852       ,58          
21853       ,78          
21854       ,46          
21855       ,57          
21856       ,60          
21857       ,22          
21858       ,93          
21859       ,59          
21860       ,67          
21861       ,52          
21862       ,19          
21863       ,28          
21864       ,92          
21865       ,66          
21866       ,62          
21867       ,32          
21868       ,51          
21869       ,46          
21870       ,83          
21871       ,22          
21872       ,14          
21873       ,29          
21874       ,89          
21875       ,27          
21876       ,67          
21877       ,52          
21878       ,75          
21879       ,82          
21880       ,63          
21881       ,50          
21882       ,72          
21883       ,35          
21884       ,40          
21885       ,71          
21886       ,91          
21887       ,41          
21888       ,55          
21889       ,53          
21890       ,64          
21891       ,66          
21892       ,78          
21893       ,79          
21894       ,37          
21895       ,84          
21896       ,78          
21897       ,87          
21898       ,83          
21899       ,87          
21900       ,54          
21901       ,47          
21902       ,11          
21903       ,46          
21904       ,74          
21905       ,58          
21906       ,60          
21907       ,39          
21908       ,89          
21909       ,29          
21910       ,90          
21911       ,18          
21912       ,47          
21913       ,20          
21914       ,95          
21915       ,26          
21916       ,80          
21917       ,83          
21918       ,87          
21919       ,30          
21920       ,75          
21921       ,30          
21922       ,76          
21923       ,98          
21924       ,81          
21925       ,27          
21926       ,44          
21927       ,34          
21928       ,91          
21929       ,14          
21930       ,49          
21931       ,79          
21932       ,69          
21933       ,87          
21934       ,38          
21935       ,25          
21936       ,49          
21937       ,35          
21938       ,61          
21939       ,81          
21940       ,21          
21941       ,61          
21942       ,52          
21943       ,36          
21944       ,63          
21945       ,56          
21946       ,29          
21947       ,68          
21948       ,84          
21949       ,20          
21950       ,14          
21951       ,95          
21952       ,10          
21953       ,63          
21954       ,21          
21955       ,34          
21956       ,70          
21957       ,13          
21958       ,65          
21959       ,57          
21960       ,23          
21961       ,36          
21962       ,47          
21963       ,84          
21964       ,80          
21965       ,20          
21966       ,48          
21967       ,59          
21968       ,81          
21969       ,79          
21970       ,77          
21971       ,54          
21972       ,31          
21973       ,15          
21974       ,18          
21975       ,23          
21976       ,78          
21977       ,50          
21978       ,45          
21979       ,35          
21980       ,97          
21981       ,76          
21982       ,50          
21983       ,81          
21984       ,99          
21985       ,53          
21986       ,79          
21987       ,15          
21988       ,76          
21989       ,13          
21990       ,54          
21991       ,45          
21992       ,70          
21993       ,14          
21994       ,68          
21995       ,85          
21996       ,24          
21997       ,68          
21998       ,56          
21999       ,52          
22000       ,17          
22001       ,69          
22002       ,86          
22003       ,14          
22004       ,42          
22005       ,60          
22006       ,73          
22007       ,94          
22008       ,54          
22009       ,97          
22010       ,56          
22011       ,30          
22012       ,68          
22013       ,39          
22014       ,59          
22015       ,47          
22016       ,85          
22017       ,66          
22018       ,84          
22019       ,36          
22020       ,41          
22021       ,42          
22022       ,83          
22023       ,78          
22024       ,34          
22025       ,41          
22026       ,83          
22027       ,26          
22028       ,47          
22029       ,33          
22030       ,99          
22031       ,19          
22032       ,94          
22033       ,92          
22034       ,27          
22035       ,38          
22036       ,90          
22037       ,45          
22038       ,48          
22039       ,49          
22040       ,80          
22041       ,84          
22042       ,61          
22043       ,78          
22044       ,57          
22045       ,34          
22046       ,77          
22047       ,40          
22048       ,55          
22049       ,30          
22050       ,99          
22051       ,58          
22052       ,83          
22053       ,30          
22054       ,20          
22055       ,74          
22056       ,85          
22057       ,18          
22058       ,79          
22059       ,10          
22060       ,76          
22061       ,56          
22062       ,56          
22063       ,30          
22064       ,98          
22065       ,46          
22066       ,36          
22067       ,75          
22068       ,22          
22069       ,30          
22070       ,56          
22071       ,50          
22072       ,27          
22073       ,44          
22074       ,55          
22075       ,56          
22076       ,81          
22077       ,15          
22078       ,30          
22079       ,10          
22080       ,63          
22081       ,52          
22082       ,71          
22083       ,26          
22084       ,34          
22085       ,51          
22086       ,35          
22087       ,73          
22088       ,82          
22089       ,52          
22090       ,52          
22091       ,82          
22092       ,65          
22093       ,47          
22094       ,72          
22095       ,34          
22096       ,37          
22097       ,41          
22098       ,79          
22099       ,21          
22100       ,98          
22101       ,12          
22102       ,28          
22103       ,34          
22104       ,73          
22105       ,58          
22106       ,41          
22107       ,48          
22108       ,74          
22109       ,64          
22110       ,93          
22111       ,80          
22112       ,87          
22113       ,79          
22114       ,47          
22115       ,33          
22116       ,85          
22117       ,39          
22118       ,96          
22119       ,57          
22120       ,20          
22121       ,62          
22122       ,93          
22123       ,69          
22124       ,78          
22125       ,74          
22126       ,85          
22127       ,79          
22128       ,72          
22129       ,31          
22130       ,28          
22131       ,50          
22132       ,35          
22133       ,18          
22134       ,12          
22135       ,61          
22136       ,34          
22137       ,46          
22138       ,52          
22139       ,75          
22140       ,20          
22141       ,87          
22142       ,99          
22143       ,28          
22144       ,59          
22145       ,71          
22146       ,94          
22147       ,85          
22148       ,10          
22149       ,49          
22150       ,48          
22151       ,98          
22152       ,44          
22153       ,32          
22154       ,10          
22155       ,45          
22156       ,19          
22157       ,58          
22158       ,56          
22159       ,99          
22160       ,73          
22161       ,61          
22162       ,76          
22163       ,53          
22164       ,45          
22165       ,53          
22166       ,54          
22167       ,78          
22168       ,76          
22169       ,85          
22170       ,99          
22171       ,49          
22172       ,87          
22173       ,30          
22174       ,47          
22175       ,33          
22176       ,63          
22177       ,75          
22178       ,20          
22179       ,16          
22180       ,79          
22181       ,99          
22182       ,78          
22183       ,32          
22184       ,82          
22185       ,30          
22186       ,15          
22187       ,13          
22188       ,18          
22189       ,66          
22190       ,51          
22191       ,76          
22192       ,89          
22193       ,53          
22194       ,12          
22195       ,58          
22196       ,20          
22197       ,56          
22198       ,82          
22199       ,16          
22200       ,27          
22201       ,26          
22202       ,18          
22203       ,24          
22204       ,49          
22205       ,99          
22206       ,20          
22207       ,24          
22208       ,84          
22209       ,77          
22210       ,82          
22211       ,44          
22212       ,47          
22213       ,50          
22214       ,30          
22215       ,74          
22216       ,82          
22217       ,53          
22218       ,70          
22219       ,24          
22220       ,47          
22221       ,51          
22222       ,70          
22223       ,20          
22224       ,44          
22225       ,32          
22226       ,59          
22227       ,43          
22228       ,28          
22229       ,89          
22230       ,23          
22231       ,16          
22232       ,92          
22233       ,14          
22234       ,89          
22235       ,63          
22236       ,90          
22237       ,63          
22238       ,83          
22239       ,82          
22240       ,19          
22241       ,91          
22242       ,28          
22243       ,40          
22244       ,84          
22245       ,17          
22246       ,38          
22247       ,49          
22248       ,33          
22249       ,37          
22250       ,75          
22251       ,66          
22252       ,85          
22253       ,68          
22254       ,68          
22255       ,75          
22256       ,55          
22257       ,98          
22258       ,80          
22259       ,27          
22260       ,50          
22261       ,77          
22262       ,95          
22263       ,95          
22264       ,64          
22265       ,75          
22266       ,51          
22267       ,43          
22268       ,61          
22269       ,66          
22270       ,83          
22271       ,29          
22272       ,70          
22273       ,87          
22274       ,14          
22275       ,56          
22276       ,32          
22277       ,40          
22278       ,35          
22279       ,36          
22280       ,94          
22281       ,20          
22282       ,20          
22283       ,90          
22284       ,23          
22285       ,56          
22286       ,30          
22287       ,34          
22288       ,45          
22289       ,23          
22290       ,18          
22291       ,91          
22292       ,82          
22293       ,65          
22294       ,42          
22295       ,42          
22296       ,95          
22297       ,33          
22298       ,76          
22299       ,18          
22300       ,65          
22301       ,94          
22302       ,87          
22303       ,66          
22304       ,53          
22305       ,56          
22306       ,95          
22307       ,98          
22308       ,63          
22309       ,22          
22310       ,53          
22311       ,25          
22312       ,73          
22313       ,54          
22314       ,32          
22315       ,40          
22316       ,66          
22317       ,15          
22318       ,82          
22319       ,17          
22320       ,54          
22321       ,27          
22322       ,98          
22323       ,47          
22324       ,58          
22325       ,92          
22326       ,46          
22327       ,14          
22328       ,54          
22329       ,72          
22330       ,60          
22331       ,99          
22332       ,63          
22333       ,27          
22334       ,71          
22335       ,99          
22336       ,32          
22337       ,53          
22338       ,46          
22339       ,66          
22340       ,61          
22341       ,32          
22342       ,71          
22343       ,32          
22344       ,70          
22345       ,93          
22346       ,28          
22347       ,38          
22348       ,43          
22349       ,12          
22350       ,75          
22351       ,90          
22352       ,51          
22353       ,69          
22354       ,63          
22355       ,47          
22356       ,96          
22357       ,50          
22358       ,18          
22359       ,61          
22360       ,20          
22361       ,90          
22362       ,53          
22363       ,90          
22364       ,61          
22365       ,54          
22366       ,61          
22367       ,56          
22368       ,82          
22369       ,32          
22370       ,17          
22371       ,22          
22372       ,68          
22373       ,25          
22374       ,56          
22375       ,32          
22376       ,56          
22377       ,75          
22378       ,77          
22379       ,65          
22380       ,74          
22381       ,17          
22382       ,71          
22383       ,52          
22384       ,96          
22385       ,70          
22386       ,58          
22387       ,94          
22388       ,63          
22389       ,33          
22390       ,13          
22391       ,82          
22392       ,45          
22393       ,85          
22394       ,56          
22395       ,70          
22396       ,78          
22397       ,80          
22398       ,70          
22399       ,25          
22400       ,41          
22401       ,72          
22402       ,56          
22403       ,20          
22404       ,94          
22405       ,62          
22406       ,32          
22407       ,35          
22408       ,23          
22409       ,41          
22410       ,91          
22411       ,31          
22412       ,72          
22413       ,52          
22414       ,87          
22415       ,13          
22416       ,29          
22417       ,11          
22418       ,93          
22419       ,91          
22420       ,96          
22421       ,66          
22422       ,92          
22423       ,58          
22424       ,29          
22425       ,35          
22426       ,77          
22427       ,82          
22428       ,68          
22429       ,85          
22430       ,53          
22431       ,75          
22432       ,14          
22433       ,61          
22434       ,33          
22435       ,11          
22436       ,60          
22437       ,60          
22438       ,57          
22439       ,44          
22440       ,48          
22441       ,32          
22442       ,81          
22443       ,31          
22444       ,42          
22445       ,82          
22446       ,19          
22447       ,93          
22448       ,98          
22449       ,53          
22450       ,51          
22451       ,77          
22452       ,87          
22453       ,79          
22454       ,29          
22455       ,74          
22456       ,79          
22457       ,97          
22458       ,91          
22459       ,69          
22460       ,85          
22461       ,49          
22462       ,66          
22463       ,37          
22464       ,88          
22465       ,25          
22466       ,26          
22467       ,20          
22468       ,28          
22469       ,85          
22470       ,52          
22471       ,69          
22472       ,54          
22473       ,59          
22474       ,53          
22475       ,73          
22476       ,85          
22477       ,71          
22478       ,26          
22479       ,47          
22480       ,26          
22481       ,83          
22482       ,84          
22483       ,25          
22484       ,44          
22485       ,76          
22486       ,88          
22487       ,35          
22488       ,42          
22489       ,59          
22490       ,32          
22491       ,63          
22492       ,68          
22493       ,88          
22494       ,58          
22495       ,98          
22496       ,65          
22497       ,54          
22498       ,43          
22499       ,26          
22500       ,65          
22501       ,98          
22502       ,74          
22503       ,23          
22504       ,10          
22505       ,81          
22506       ,32          
22507       ,37          
22508       ,35          
22509       ,55          
22510       ,89          
22511       ,18          
22512       ,81          
22513       ,54          
22514       ,52          
22515       ,11          
22516       ,64          
22517       ,51          
22518       ,93          
22519       ,21          
22520       ,37          
22521       ,90          
22522       ,78          
22523       ,69          
22524       ,62          
22525       ,89          
22526       ,10          
22527       ,66          
22528       ,10          
22529       ,54          
22530       ,18          
22531       ,41          
22532       ,38          
22533       ,99          
22534       ,81          
22535       ,27          
22536       ,19          
22537       ,71          
22538       ,24          
22539       ,62          
22540       ,53          
22541       ,60          
22542       ,99          
22543       ,86          
22544       ,69          
22545       ,24          
22546       ,82          
22547       ,24          
22548       ,45          
22549       ,56          
22550       ,44          
22551       ,24          
22552       ,61          
22553       ,31          
22554       ,89          
22555       ,74          
22556       ,29          
22557       ,14          
22558       ,60          
22559       ,21          
22560       ,81          
22561       ,66          
22562       ,36          
22563       ,80          
22564       ,47          
22565       ,58          
22566       ,79          
22567       ,81          
22568       ,73          
22569       ,34          
22570       ,92          
22571       ,93          
22572       ,36          
22573       ,40          
22574       ,68          
22575       ,76          
22576       ,90          
22577       ,92          
22578       ,10          
22579       ,48          
22580       ,16          
22581       ,86          
22582       ,30          
22583       ,53          
22584       ,20          
22585       ,94          
22586       ,80          
22587       ,16          
22588       ,20          
22589       ,16          
22590       ,98          
22591       ,14          
22592       ,21          
22593       ,13          
22594       ,80          
22595       ,86          
22596       ,34          
22597       ,29          
22598       ,48          
22599       ,21          
22600       ,44          
22601       ,11          
22602       ,50          
22603       ,20          
22604       ,64          
22605       ,51          
22606       ,87          
22607       ,30          
22608       ,63          
22609       ,23          
22610       ,83          
22611       ,36          
22612       ,14          
22613       ,21          
22614       ,14          
22615       ,95          
22616       ,46          
22617       ,83          
22618       ,70          
22619       ,53          
22620       ,78          
22621       ,73          
22622       ,70          
22623       ,66          
22624       ,36          
22625       ,87          
22626       ,81          
22627       ,33          
22628       ,59          
22629       ,81          
22630       ,52          
22631       ,71          
22632       ,53          
22633       ,88          
22634       ,13          
22635       ,15          
22636       ,45          
22637       ,20          
22638       ,89          
22639       ,69          
22640       ,16          
22641       ,59          
22642       ,53          
22643       ,96          
22644       ,32          
22645       ,71          
22646       ,99          
22647       ,99          
22648       ,98          
22649       ,85          
22650       ,50          
22651       ,50          
22652       ,58          
22653       ,95          
22654       ,42          
22655       ,71          
22656       ,40          
22657       ,83          
22658       ,84          
22659       ,76          
22660       ,69          
22661       ,64          
22662       ,70          
22663       ,82          
22664       ,71          
22665       ,22          
22666       ,82          
22667       ,26          
22668       ,18          
22669       ,98          
22670       ,59          
22671       ,36          
22672       ,93          
22673       ,11          
22674       ,46          
22675       ,28          
22676       ,30          
22677       ,73          
22678       ,44          
22679       ,64          
22680       ,88          
22681       ,82          
22682       ,34          
22683       ,74          
22684       ,40          
22685       ,11          
22686       ,23          
22687       ,58          
22688       ,55          
22689       ,42          
22690       ,75          
22691       ,61          
22692       ,35          
22693       ,22          
22694       ,99          
22695       ,52          
22696       ,89          
22697       ,70          
22698       ,35          
22699       ,20          
22700       ,89          
22701       ,83          
22702       ,91          
22703       ,10          
22704       ,35          
22705       ,24          
22706       ,57          
22707       ,57          
22708       ,59          
22709       ,24          
22710       ,50          
22711       ,66          
22712       ,49          
22713       ,29          
22714       ,88          
22715       ,87          
22716       ,39          
22717       ,96          
22718       ,51          
22719       ,70          
22720       ,98          
22721       ,34          
22722       ,70          
22723       ,75          
22724       ,33          
22725       ,98          
22726       ,10          
22727       ,81          
22728       ,11          
22729       ,93          
22730       ,39          
22731       ,59          
22732       ,48          
22733       ,33          
22734       ,75          
22735       ,14          
22736       ,90          
22737       ,34          
22738       ,48          
22739       ,26          
22740       ,53          
22741       ,66          
22742       ,98          
22743       ,41          
22744       ,92          
22745       ,19          
22746       ,21          
22747       ,16          
22748       ,33          
22749       ,22          
22750       ,22          
22751       ,93          
22752       ,29          
22753       ,65          
22754       ,21          
22755       ,64          
22756       ,23          
22757       ,26          
22758       ,76          
22759       ,37          
22760       ,24          
22761       ,75          
22762       ,55          
22763       ,65          
22764       ,84          
22765       ,91          
22766       ,28          
22767       ,25          
22768       ,53          
22769       ,84          
22770       ,96          
22771       ,15          
22772       ,57          
22773       ,34          
22774       ,26          
22775       ,42          
22776       ,35          
22777       ,38          
22778       ,82          
22779       ,24          
22780       ,86          
22781       ,93          
22782       ,57          
22783       ,88          
22784       ,81          
22785       ,46          
22786       ,39          
22787       ,83          
22788       ,22          
22789       ,21          
22790       ,90          
22791       ,74          
22792       ,57          
22793       ,21          
22794       ,11          
22795       ,78          
22796       ,20          
22797       ,42          
22798       ,56          
22799       ,11          
22800       ,90          
22801       ,96          
22802       ,62          
22803       ,48          
22804       ,26          
22805       ,17          
22806       ,45          
22807       ,94          
22808       ,48          
22809       ,79          
22810       ,38          
22811       ,85          
22812       ,43          
22813       ,62          
22814       ,50          
22815       ,30          
22816       ,27          
22817       ,66          
22818       ,84          
22819       ,48          
22820       ,61          
22821       ,45          
22822       ,13          
22823       ,42          
22824       ,94          
22825       ,31          
22826       ,57          
22827       ,45          
22828       ,33          
22829       ,48          
22830       ,31          
22831       ,93          
22832       ,81          
22833       ,81          
22834       ,33          
22835       ,90          
22836       ,41          
22837       ,18          
22838       ,72          
22839       ,73          
22840       ,10          
22841       ,44          
22842       ,44          
22843       ,42          
22844       ,82          
22845       ,15          
22846       ,41          
22847       ,94          
22848       ,70          
22849       ,81          
22850       ,60          
22851       ,53          
22852       ,57          
22853       ,18          
22854       ,49          
22855       ,55          
22856       ,92          
22857       ,29          
22858       ,54          
22859       ,95          
22860       ,59          
22861       ,99          
22862       ,71          
22863       ,10          
22864       ,57          
22865       ,45          
22866       ,14          
22867       ,61          
22868       ,39          
22869       ,60          
22870       ,89          
22871       ,18          
22872       ,94          
22873       ,21          
22874       ,48          
22875       ,26          
22876       ,10          
22877       ,71          
22878       ,60          
22879       ,88          
22880       ,89          
22881       ,63          
22882       ,75          
22883       ,51          
22884       ,87          
22885       ,77          
22886       ,45          
22887       ,73          
22888       ,41          
22889       ,77          
22890       ,98          
22891       ,21          
22892       ,64          
22893       ,76          
22894       ,24          
22895       ,10          
22896       ,72          
22897       ,43          
22898       ,85          
22899       ,46          
22900       ,11          
22901       ,80          
22902       ,64          
22903       ,20          
22904       ,91          
22905       ,51          
22906       ,59          
22907       ,46          
22908       ,70          
22909       ,33          
22910       ,54          
22911       ,31          
22912       ,69          
22913       ,65          
22914       ,15          
22915       ,96          
22916       ,34          
22917       ,29          
22918       ,22          
22919       ,79          
22920       ,10          
22921       ,40          
22922       ,29          
22923       ,62          
22924       ,62          
22925       ,77          
22926       ,54          
22927       ,27          
22928       ,96          
22929       ,47          
22930       ,53          
22931       ,67          
22932       ,86          
22933       ,23          
22934       ,87          
22935       ,19          
22936       ,98          
22937       ,64          
22938       ,60          
22939       ,46          
22940       ,28          
22941       ,98          
22942       ,13          
22943       ,18          
22944       ,32          
22945       ,77          
22946       ,52          
22947       ,98          
22948       ,71          
22949       ,28          
22950       ,76          
22951       ,52          
22952       ,31          
22953       ,15          
22954       ,46          
22955       ,70          
22956       ,60          
22957       ,12          
22958       ,58          
22959       ,24          
22960       ,96          
22961       ,41          
22962       ,50          
22963       ,33          
22964       ,79          
22965       ,87          
22966       ,44          
22967       ,55          
22968       ,78          
22969       ,96          
22970       ,97          
22971       ,70          
22972       ,69          
22973       ,76          
22974       ,60          
22975       ,12          
22976       ,37          
22977       ,21          
22978       ,39          
22979       ,84          
22980       ,34          
22981       ,56          
22982       ,56          
22983       ,78          
22984       ,70          
22985       ,10          
22986       ,46          
22987       ,80          
22988       ,77          
22989       ,27          
22990       ,58          
22991       ,96          
22992       ,16          
22993       ,45          
22994       ,49          
22995       ,87          
22996       ,57          
22997       ,80          
22998       ,38          
22999       ,45          
23000       ,42          
23001       ,97          
23002       ,29          
23003       ,75          
23004       ,30          
23005       ,16          
23006       ,83          
23007       ,54          
23008       ,54          
23009       ,44          
23010       ,42          
23011       ,49          
23012       ,72          
23013       ,73          
23014       ,89          
23015       ,49          
23016       ,84          
23017       ,71          
23018       ,62          
23019       ,79          
23020       ,51          
23021       ,64          
23022       ,78          
23023       ,60          
23024       ,47          
23025       ,11          
23026       ,63          
23027       ,34          
23028       ,36          
23029       ,73          
23030       ,54          
23031       ,57          
23032       ,82          
23033       ,93          
23034       ,52          
23035       ,37          
23036       ,36          
23037       ,81          
23038       ,57          
23039       ,64          
23040       ,27          
23041       ,91          
23042       ,36          
23043       ,43          
23044       ,85          
23045       ,19          
23046       ,33          
23047       ,42          
23048       ,56          
23049       ,99          
23050       ,13          
23051       ,85          
23052       ,27          
23053       ,59          
23054       ,94          
23055       ,78          
23056       ,29          
23057       ,69          
23058       ,37          
23059       ,29          
23060       ,52          
23061       ,59          
23062       ,27          
23063       ,81          
23064       ,89          
23065       ,84          
23066       ,67          
23067       ,79          
23068       ,31          
23069       ,62          
23070       ,23          
23071       ,13          
23072       ,23          
23073       ,97          
23074       ,61          
23075       ,59          
23076       ,37          
23077       ,45          
23078       ,75          
23079       ,38          
23080       ,78          
23081       ,31          
23082       ,77          
23083       ,37          
23084       ,70          
23085       ,68          
23086       ,39          
23087       ,32          
23088       ,99          
23089       ,74          
23090       ,17          
23091       ,67          
23092       ,53          
23093       ,38          
23094       ,22          
23095       ,68          
23096       ,73          
23097       ,54          
23098       ,53          
23099       ,10          
23100       ,51          
23101       ,54          
23102       ,21          
23103       ,93          
23104       ,86          
23105       ,10          
23106       ,72          
23107       ,30          
23108       ,97          
23109       ,45          
23110       ,50          
23111       ,83          
23112       ,94          
23113       ,99          
23114       ,50          
23115       ,30          
23116       ,81          
23117       ,90          
23118       ,21          
23119       ,31          
23120       ,55          
23121       ,44          
23122       ,79          
23123       ,57          
23124       ,54          
23125       ,55          
23126       ,59          
23127       ,85          
23128       ,85          
23129       ,93          
23130       ,85          
23131       ,83          
23132       ,91          
23133       ,75          
23134       ,86          
23135       ,34          
23136       ,20          
23137       ,84          
23138       ,50          
23139       ,69          
23140       ,96          
23141       ,19          
23142       ,35          
23143       ,64          
23144       ,33          
23145       ,34          
23146       ,73          
23147       ,53          
23148       ,88          
23149       ,91          
23150       ,87          
23151       ,82          
23152       ,43          
23153       ,32          
23154       ,54          
23155       ,17          
23156       ,74          
23157       ,63          
23158       ,49          
23159       ,40          
23160       ,50          
23161       ,86          
23162       ,45          
23163       ,13          
23164       ,59          
23165       ,67          
23166       ,92          
23167       ,28          
23168       ,23          
23169       ,26          
23170       ,20          
23171       ,96          
23172       ,50          
23173       ,51          
23174       ,34          
23175       ,45          
23176       ,19          
23177       ,25          
23178       ,33          
23179       ,30          
23180       ,82          
23181       ,15          
23182       ,97          
23183       ,93          
23184       ,16          
23185       ,12          
23186       ,50          
23187       ,69          
23188       ,30          
23189       ,78          
23190       ,60          
23191       ,56          
23192       ,45          
23193       ,19          
23194       ,29          
23195       ,19          
23196       ,74          
23197       ,31          
23198       ,14          
23199       ,66          
23200       ,41          
23201       ,54          
23202       ,40          
23203       ,71          
23204       ,81          
23205       ,90          
23206       ,42          
23207       ,91          
23208       ,97          
23209       ,19          
23210       ,98          
23211       ,58          
23212       ,39          
23213       ,28          
23214       ,58          
23215       ,45          
23216       ,89          
23217       ,51          
23218       ,97          
23219       ,56          
23220       ,27          
23221       ,32          
23222       ,98          
23223       ,44          
23224       ,66          
23225       ,63          
23226       ,61          
23227       ,40          
23228       ,32          
23229       ,25          
23230       ,71          
23231       ,87          
23232       ,20          
23233       ,67          
23234       ,88          
23235       ,37          
23236       ,75          
23237       ,35          
23238       ,22          
23239       ,26          
23240       ,70          
23241       ,58          
23242       ,71          
23243       ,21          
23244       ,80          
23245       ,11          
23246       ,26          
23247       ,26          
23248       ,61          
23249       ,84          
23250       ,29          
23251       ,32          
23252       ,33          
23253       ,57          
23254       ,48          
23255       ,19          
23256       ,56          
23257       ,95          
23258       ,15          
23259       ,27          
23260       ,38          
23261       ,12          
23262       ,69          
23263       ,82          
23264       ,47          
23265       ,20          
23266       ,47          
23267       ,72          
23268       ,39          
23269       ,30          
23270       ,70          
23271       ,64          
23272       ,39          
23273       ,81          
23274       ,86          
23275       ,68          
23276       ,60          
23277       ,87          
23278       ,64          
23279       ,64          
23280       ,46          
23281       ,45          
23282       ,79          
23283       ,48          
23284       ,95          
23285       ,49          
23286       ,63          
23287       ,63          
23288       ,28          
23289       ,79          
23290       ,81          
23291       ,79          
23292       ,29          
23293       ,94          
23294       ,87          
23295       ,67          
23296       ,89          
23297       ,89          
23298       ,73          
23299       ,69          
23300       ,63          
23301       ,54          
23302       ,86          
23303       ,40          
23304       ,23          
23305       ,65          
23306       ,93          
23307       ,52          
23308       ,71          
23309       ,80          
23310       ,58          
23311       ,68          
23312       ,41          
23313       ,50          
23314       ,80          
23315       ,93          
23316       ,32          
23317       ,31          
23318       ,87          
23319       ,98          
23320       ,56          
23321       ,84          
23322       ,53          
23323       ,60          
23324       ,49          
23325       ,90          
23326       ,44          
23327       ,44          
23328       ,93          
23329       ,28          
23330       ,79          
23331       ,71          
23332       ,23          
23333       ,94          
23334       ,11          
23335       ,92          
23336       ,58          
23337       ,48          
23338       ,34          
23339       ,40          
23340       ,55          
23341       ,21          
23342       ,91          
23343       ,48          
23344       ,31          
23345       ,22          
23346       ,47          
23347       ,79          
23348       ,23          
23349       ,94          
23350       ,44          
23351       ,68          
23352       ,12          
23353       ,75          
23354       ,22          
23355       ,79          
23356       ,11          
23357       ,36          
23358       ,91          
23359       ,32          
23360       ,30          
23361       ,58          
23362       ,58          
23363       ,52          
23364       ,10          
23365       ,86          
23366       ,54          
23367       ,47          
23368       ,49          
23369       ,88          
23370       ,45          
23371       ,84          
23372       ,97          
23373       ,56          
23374       ,52          
23375       ,45          
23376       ,93          
23377       ,14          
23378       ,38          
23379       ,36          
23380       ,53          
23381       ,65          
23382       ,30          
23383       ,99          
23384       ,83          
23385       ,21          
23386       ,69          
23387       ,48          
23388       ,81          
23389       ,31          
23390       ,90          
23391       ,32          
23392       ,57          
23393       ,11          
23394       ,19          
23395       ,96          
23396       ,62          
23397       ,48          
23398       ,47          
23399       ,45          
23400       ,68          
23401       ,10          
23402       ,39          
23403       ,34          
23404       ,59          
23405       ,60          
23406       ,71          
23407       ,55          
23408       ,32          
23409       ,77          
23410       ,86          
23411       ,97          
23412       ,97          
23413       ,65          
23414       ,79          
23415       ,65          
23416       ,38          
23417       ,58          
23418       ,69          
23419       ,89          
23420       ,27          
23421       ,16          
23422       ,65          
23423       ,27          
23424       ,98          
23425       ,23          
23426       ,37          
23427       ,95          
23428       ,47          
23429       ,55          
23430       ,82          
23431       ,54          
23432       ,66          
23433       ,93          
23434       ,67          
23435       ,53          
23436       ,35          
23437       ,95          
23438       ,50          
23439       ,33          
23440       ,49          
23441       ,23          
23442       ,25          
23443       ,14          
23444       ,45          
23445       ,93          
23446       ,34          
23447       ,91          
23448       ,31          
23449       ,53          
23450       ,68          
23451       ,13          
23452       ,79          
23453       ,57          
23454       ,27          
23455       ,61          
23456       ,44          
23457       ,21          
23458       ,36          
23459       ,46          
23460       ,33          
23461       ,75          
23462       ,18          
23463       ,76          
23464       ,94          
23465       ,41          
23466       ,40          
23467       ,14          
23468       ,97          
23469       ,36          
23470       ,39          
23471       ,42          
23472       ,18          
